59 | 104430.00 | [30.0, -30.5, 20.0, -15.25, 12.0, -10.166666666666666, 8.571428571428571, -7.625, 6.666666666666667, -6.1, 5.454545454545454, -5.083333333333333, 4.615384615384615, -4.357142857142857, 4.0, -3.8125, 3.5294117647058822, -3.388888888888889, 3.1578947368421053, -3.05, 2.857142857142857, -2.772727272727273, 2.608695652173913, -2.5416666666666665, 2.4, -2.3461538461538463, 2.2222222222222223, -2.1785714285714284, 2.0689655172413794, -2.033333333333333, 1.935483870967742, -1.90625, 1.8181818181818181, -1.7941176470588236, 1.7142857142857142, -1.6944444444444444, 1.6216216216216217, -1.605263157894737, 1.5384615384615385, -1.525, 1.4634146341463414, -1.4523809523809523, 1.3953488372093024, -1.3863636363636365, 1.3333333333333333, -1.326086956521739, 1.2765957446808511, -1.2708333333333333, 1.2244897959183674, -1.22, 1.1764705882352942, -1.1730769230769231, 1.1320754716981132, -1.1296296296296295, 1.0909090909090908, -1.0892857142857142, 1.0526315789473684, -1.0517241379310345, 1.0169491525423728]
60 | 107970.00 | [-31.0, 30.5, -20.666666666666668, 15.25, -12.4, 10.166666666666666, -8.857142857142858, 7.625, -6.888888888888889, 6.1, -5.636363636363637, 5.083333333333333, -4.769230769230769, 4.357142857142857, -4.133333333333334, 3.8125, -3.6470588235294117, 3.388888888888889, -3.263157894736842, 3.05, -2.9523809523809526, 2.772727272727273, -2.6956521739130435, 2.5416666666666665, -2.48, 2.3461538461538463, -2.2962962962962963, 2.1785714285714284, -2.1379310344827585, 2.033333333333333, -2.0, 1.90625, -1.878787878787879, 1.7941176470588236, -1.7714285714285714, 1.6944444444444444, -1.6756756756756757, 1.605263157894737, -1.5897435897435896, 1.525, -1.5121951219512195, 1.4523809523809523, -1.441860465116279, 1.3863636363636365, -1.3777777777777778, 1.326086956521739, -1.3191489361702127, 1.2708333333333333, -1.2653061224489797, 1.22, -1.2156862745098038, 1.1730769230769231, -1.169811320754717, 1.1296296296296295, -1.1272727272727272, 1.0892857142857142, -1.087719298245614, 1.0517241379310345, -1.0508474576271187, 1.0166666666666666]
61 | 115351.00 | [31.0, -31.5, 20.666666666666668, -15.75, 12.4, -10.5, 8.857142857142858, -7.875, 6.888888888888889, -6.3, 5.636363636363637, -5.25, 4.769230769230769, -4.5, 4.133333333333334, -3.9375, 3.6470588235294117, -3.5, 3.263157894736842, -3.15, 2.9523809523809526, -2.8636363636363638, 2.6956521739130435, -2.625, 2.48, -2.423076923076923, 2.2962962962962963, -2.25, 2.1379310344827585, -2.1, 2.0, -1.96875, 1.878787878787879, -1.8529411764705883, 1.7714285714285714, -1.75, 1.6756756756756757, -1.6578947368421053, 1.5897435897435896, -1.575, 1.5121951219512195, -1.5, 1.441860465116279, -1.4318181818181819, 1.3777777777777778, -1.3695652173913044, 1.3191489361702127, -1.3125, 1.2653061224489797, -1.26, 1.2156862745098038, -1.2115384615384615, 1.169811320754717, -1.1666666666666667, 1.1272727272727272, -1.125, 1.087719298245614, -1.0862068965517242, 1.0508474576271187, -1.05, 1.0163934426229508]
62 | 119133.00 | [-32.0, 31.5, -21.333333333333332, 15.75, -12.8, 10.5, -9.142857142857142, 7.875, -7.111111111111111, 6.3, -5.818181818181818, 5.25, -4.923076923076923, 4.5, -4.266666666666667, 3.9375, -3.764705882352941, 3.5, -3.3684210526315788, 3.15, -3.0476190476190474, 2.8636363636363638, -2.782608695652174, 2.625, -2.56, 2.423076923076923, -2.3703703703703702, 2.25, -2.206896551724138, 2.1, -2.064516129032258, 1.96875, -1.9393939393939394, 1.8529411764705883, -1.8285714285714285, 1.75, -1.7297297297297298, 1.6578947368421053, -1.641025641025641, 1.575, -1.5609756097560976, 1.5, -1.4883720930232558, 1.4318181818181819, -1.4222222222222223, 1.3695652173913044, -1.3617021276595744, 1.3125, -1.3061224489795917, 1.26, -1.2549019607843137, 1.2115384615384615, -1.2075471698113207, 1.1666666666666667, -1.1636363636363636, 1.125, -1.1228070175438596, 1.0862068965517242, -1.0847457627118644, 1.05, -1.0491803278688525, 1.0161290322580645]
63 | 127008.00 | [32.0, -32.5, 21.333333333333332, -16.25, 12.8, -10.833333333333334, 9.142857142857142, -8.125, 7.111111111111111, -6.5, 5.818181818181818, -5.416666666666667, 4.923076923076923, -4.642857142857143, 4.266666666666667, -4.0625, 3.764705882352941, -3.611111111111111, 3.3684210526315788, -3.25, 3.0476190476190474, -2.9545454545454546, 2.782608695652174, -2.7083333333333335, 2.56, -2.5, 2.3703703703703702, -2.3214285714285716, 2.206896551724138, -2.1666666666666665, 2.064516129032258, -2.03125, 1.9393939393939394, -1.911764705882353, 1.8285714285714285, -1.8055555555555556, 1.7297297297297298, -1.7105263157894737, 1.641025641025641, -1.625, 1.5609756097560976, -1.5476190476190477, 1.4883720930232558, -1.4772727272727273, 1.4222222222222223, -1.4130434782608696, 1.3617021276595744, -1.3541666666666667, 1.3061224489795917, -1.3, 1.2549019607843137, -1.25, 1.2075471698113207, -1.2037037037037037, 1.1636363636363636, -1.1607142857142858, 1.1228070175438596, -1.1206896551724137, 1.0847457627118644, -1.0833333333333333, 1.0491803278688525, -1.0483870967741935, 1.0158730158730158]
64 | 131040.00 | [-33.0, 32.5, -22.0, 16.25, -13.2, 10.833333333333334, -9.428571428571429, 8.125, -7.333333333333333, 6.5, -6.0, 5.416666666666667, -5.076923076923077, 4.642857142857143, -4.4, 4.0625, -3.8823529411764706, 3.611111111111111, -3.473684210526316, 3.25, -3.142857142857143, 2.9545454545454546, -2.869565217391304, 2.7083333333333335, -2.64, 2.5, -2.4444444444444446, 2.3214285714285716, -2.2758620689655173, 2.1666666666666665, -2.129032258064516, 2.03125, -2.0, 1.911764705882353, -1.8857142857142857, 1.8055555555555556, -1.7837837837837838, 1.7105263157894737, -1.6923076923076923, 1.625, -1.6097560975609757, 1.5476190476190477, -1.5348837209302326, 1.4772727272727273, -1.4666666666666666, 1.4130434782608696, -1.4042553191489362, 1.3541666666666667, -1.346938775510204, 1.3, -1.2941176470588236, 1.25, -1.2452830188679245, 1.2037037037037037, -1.2, 1.1607142857142858, -1.1578947368421053, 1.1206896551724137, -1.11864406779661, 1.0833333333333333, -1.0819672131147542, 1.0483870967741935, -1.0476190476190477, 1.015625]
65 | 139425.00 | [33.0, -33.5, 22.0, -16.75, 13.2, -11.166666666666666, 9.428571428571429, -8.375, 7.333333333333333, -6.7, 6.0, -5.583333333333333, 5.076923076923077, -4.785714285714286, 4.4, -4.1875, 3.8823529411764706, -3.7222222222222223, 3.473684210526316, -3.35, 3.142857142857143, -3.0454545454545454, 2.869565217391304, -2.7916666666666665, 2.64, -2.576923076923077, 2.4444444444444446, -2.392857142857143, 2.2758620689655173, -2.2333333333333334, 2.129032258064516, -2.09375, 2.0, -1.9705882352941178, 1.8857142857142857, -1.8611111111111112, 1.7837837837837838, -1.763157894736842, 1.6923076923076923, -1.675, 1.6097560975609757, -1.5952380952380953, 1.5348837209302326, -1.5227272727272727, 1.4666666666666666, -1.4565217391304348, 1.4042553191489362, -1.3958333333333333, 1.346938775510204, -1.34, 1.2941176470588236, -1.2884615384615385, 1.2452830188679245, -1.2407407407407407, 1.2, -1.1964285714285714, 1.1578947368421053, -1.1551724137931034, 1.11864406779661, -1.1166666666666667, 1.0819672131147542, -1.0806451612903225, 1.0476190476190477, -1.046875, 1.0153846153846153]
66 | 143715.00 | [-34.0, 33.5, -22.666666666666668, 16.75, -13.6, 11.166666666666666, -9.714285714285714, 8.375, -7.555555555555555, 6.7, -6.181818181818182, 5.583333333333333, -5.230769230769231, 4.785714285714286, -4.533333333333333, 4.1875, -4.0, 3.7222222222222223, -3.5789473684210527, 3.35, -3.238095238095238, 3.0454545454545454, -2.9565217391304346, 2.7916666666666665, -2.72, 2.576923076923077, -2.5185185185185186, 2.392857142857143, -2.3448275862068964, 2.2333333333333334, -2.193548387096774, 2.09375, -2.0606060606060606, 1.9705882352941178, -1.9428571428571428, 1.8611111111111112, -1.837837837837838, 1.763157894736842, -1.7435897435897436, 1.675, -1.6585365853658536, 1.5952380952380953, -1.5813953488372092, 1.5227272727272727, -1.511111111111111, 1.4565217391304348, -1.446808510638298, 1.3958333333333333, -1.3877551020408163, 1.34, -1.3333333333333333, 1.2884615384615385, -1.2830188679245282, 1.2407407407407407, -1.2363636363636363, 1.1964285714285714, -1.1929824561403508, 1.1551724137931034, -1.152542372881356, 1.1166666666666667, -1.1147540983606556, 1.0806451612903225, -1.0793650793650793, 1.046875, -1.0461538461538462, 1.0151515151515151]
67 | 152626.00 | [34.0, -34.5, 22.666666666666668, -17.25, 13.6, -11.5, 9.714285714285714, -8.625, 7.555555555555555, -6.9, 6.181818181818182, -5.75, 5.230769230769231, -4.928571428571429, 4.533333333333333, -4.3125, 4.0, -3.8333333333333335, 3.5789473684210527, -3.45, 3.238095238095238, -3.1363636363636362, 2.9565217391304346, -2.875, 2.72, -2.6538461538461537, 2.5185185185185186, -2.4642857142857144, 2.3448275862068964, -2.3, 2.193548387096774, -2.15625, 2.0606060606060606, -2.0294117647058822, 1.9428571428571428, -1.9166666666666667, 1.837837837837838, -1.8157894736842106, 1.7435897435897436, -1.725, 1.6585365853658536, -1.6428571428571428, 1.5813953488372092, -1.5681818181818181, 1.511111111111111, -1.5, 1.446808510638298, -1.4375, 1.3877551020408163, -1.38, 1.3333333333333333, -1.3269230769230769, 1.2830188679245282, -1.2777777777777777, 1.2363636363636363, -1.2321428571428572, 1.1929824561403508, -1.1896551724137931, 1.152542372881356, -1.15, 1.1147540983606556, -1.1129032258064515, 1.0793650793650793, -1.078125, 1.0461538461538462, -1.0454545454545454, 1.0149253731343284]
68 | 157182.00 | [-35.0, 34.5, -23.333333333333332, 17.25, -14.0, 11.5, -10.0, 8.625, -7.777777777777778, 6.9, -6.363636363636363, 5.75, -5.384615384615385, 4.928571428571429, -4.666666666666667, 4.3125, -4.117647058823529, 3.8333333333333335, -3.6842105263157894, 3.45, -3.3333333333333335, 3.1363636363636362, -3.0434782608695654, 2.875, -2.8, 2.6538461538461537, -2.5925925925925926, 2.4642857142857144, -2.413793103448276, 2.3, -2.2580645161290325, 2.15625, -2.121212121212121, 2.0294117647058822, -2.0, 1.9166666666666667, -1.8918918918918919, 1.8157894736842106, -1.794871794871795, 1.725, -1.7073170731707317, 1.6428571428571428, -1.627906976744186, 1.5681818181818181, -1.5555555555555556, 1.5, -1.4893617021276595, 1.4375, -1.4285714285714286, 1.38, -1.3725490196078431, 1.3269230769230769, -1.320754716981132, 1.2777777777777777, -1.2727272727272727, 1.2321428571428572, -1.2280701754385965, 1.1896551724137931, -1.1864406779661016, 1.15, -1.1475409836065573, 1.1129032258064515, -1.1111111111111112, 1.078125, -1.0769230769230769, 1.0454545454545454, -1.044776119402985, 1.0147058823529411]
69 | 166635.00 | [35.0, -35.5, 23.333333333333332, -17.75, 14.0, -11.833333333333334, 10.0, -8.875, 7.777777777777778, -7.1, 6.363636363636363, -5.916666666666667, 5.384615384615385, -5.071428571428571, 4.666666666666667, -4.4375, 4.117647058823529, -3.9444444444444446, 3.6842105263157894, -3.55, 3.3333333333333335, -3.227272727272727, 3.0434782608695654, -2.9583333333333335, 2.8, -2.730769230769231, 2.5925925925925926, -2.5357142857142856, 2.413793103448276, -2.3666666666666667, 2.2580645161290325, -2.21875, 2.121212121212121, -2.088235294117647, 2.0, -1.9722222222222223, 1.8918918918918919, -1.868421052631579, 1.794871794871795, -1.775, 1.7073170731707317, -1.6904761904761905, 1.627906976744186, -1.6136363636363635, 1.5555555555555556, -1.5434782608695652, 1.4893617021276595, -1.4791666666666667, 1.4285714285714286, -1.42, 1.3725490196078431, -1.3653846153846154, 1.320754716981132, -1.3148148148148149, 1.2727272727272727, -1.2678571428571428, 1.2280701754385965, -1.2241379310344827, 1.1864406779661016, -1.1833333333333333, 1.1475409836065573, -1.1451612903225807, 1.1111111111111112, -1.109375, 1.0769230769230769, -1.0757575757575757, 1.044776119402985, -1.0441176470588236, 1.0144927536231885]
70 | 171465.00 | [-36.0, 35.5, -24.0, 17.75, -14.4, 11.833333333333334, -10.285714285714286, 8.875, -8.0, 7.1, -6.545454545454546, 5.916666666666667, -5.538461538461538, 5.071428571428571, -4.8, 4.4375, -4.235294117647059, 3.9444444444444446, -3.789473684210526, 3.55, -3.4285714285714284, 3.227272727272727, -3.130434782608696, 2.9583333333333335, -2.88, 2.730769230769231, -2.6666666666666665, 2.5357142857142856, -2.4827586206896552, 2.3666666666666667, -2.3225806451612905, 2.21875, -2.1818181818181817, 2.088235294117647, -2.057142857142857, 1.9722222222222223, -1.945945945945946, 1.868421052631579, -1.8461538461538463, 1.775, -1.7560975609756098, 1.6904761904761905, -1.6744186046511629, 1.6136363636363635, -1.6, 1.5434782608695652, -1.5319148936170213, 1.4791666666666667, -1.469387755102041, 1.42, -1.411764705882353, 1.3653846153846154, -1.3584905660377358, 1.3148148148148149, -1.309090909090909, 1.2678571428571428, -1.263157894736842, 1.2241379310344827, -1.2203389830508475, 1.1833333333333333, -1.180327868852459, 1.1451612903225807, -1.1428571428571428, 1.109375, -1.1076923076923078, 1.0757575757575757, -1.0746268656716418, 1.0441176470588236, -1.0434782608695652, 1.0142857142857142]
71 | 181476.00 | [36.0, -36.5, 24.0, -18.25, 14.4, -12.166666666666666, 10.285714285714286, -9.125, 8.0, -7.3, 6.545454545454546, -6.083333333333333, 5.538461538461538, -5.214285714285714, 4.8, -4.5625, 4.235294117647059, -4.055555555555555, 3.789473684210526, -3.65, 3.4285714285714284, -3.3181818181818183, 3.130434782608696, -3.0416666666666665, 2.88, -2.8076923076923075, 2.6666666666666665, -2.607142857142857, 2.4827586206896552, -2.433333333333333, 2.3225806451612905, -2.28125, 2.1818181818181817, -2.1470588235294117, 2.057142857142857, -2.0277777777777777, 1.945945945945946, -1.9210526315789473, 1.8461538461538463, -1.825, 1.7560975609756098, -1.7380952380952381, 1.6744186046511629, -1.6590909090909092, 1.6, -1.5869565217391304, 1.5319148936170213, -1.5208333333333333, 1.469387755102041, -1.46, 1.411764705882353, -1.4038461538461537, 1.3584905660377358, -1.3518518518518519, 1.309090909090909, -1.3035714285714286, 1.263157894736842, -1.2586206896551724, 1.2203389830508475, -1.2166666666666666, 1.180327868852459, -1.1774193548387097, 1.1428571428571428, -1.140625, 1.1076923076923078, -1.106060606060606, 1.0746268656716418, -1.0735294117647058, 1.0434782608695652, -1.042857142857143, 1.0140845070422535]
72 | 186588.00 | [-37.0, 36.5, -24.666666666666668, 18.25, -14.8, 12.166666666666666, -10.571428571428571, 9.125, -8.222222222222221, 7.3, -6.7272727272727275, 6.083333333333333, -5.6923076923076925, 5.214285714285714, -4.933333333333334, 4.5625, -4.352941176470588, 4.055555555555555, -3.8947368421052633, 3.65, -3.5238095238095237, 3.3181818181818183, -3.217391304347826, 3.0416666666666665, -2.96, 2.8076923076923075, -2.740740740740741, 2.607142857142857, -2.5517241379310347, 2.433333333333333, -2.3870967741935485, 2.28125, -2.242424242424242, 2.1470588235294117, -2.1142857142857143, 2.0277777777777777, -2.0, 1.9210526315789473, -1.8974358974358974, 1.825, -1.8048780487804879, 1.7380952380952381, -1.7209302325581395, 1.6590909090909092, -1.6444444444444444, 1.5869565217391304, -1.574468085106383, 1.5208333333333333, -1.510204081632653, 1.46, -1.4509803921568627, 1.4038461538461537, -1.3962264150943395, 1.3518518518518519, -1.3454545454545455, 1.3035714285714286, -1.2982456140350878, 1.2586206896551724, -1.2542372881355932, 1.2166666666666666, -1.2131147540983607, 1.1774193548387097, -1.1746031746031746, 1.140625, -1.1384615384615384, 1.106060606060606, -1.1044776119402986, 1.0735294117647058, -1.0724637681159421, 1.042857142857143, -1.0422535211267605, 1.0138888888888888]
73 | 197173.00 | [37.0, -37.5, 24.666666666666668, -18.75, 14.8, -12.5, 10.571428571428571, -9.375, 8.222222222222221, -7.5, 6.7272727272727275, -6.25, 5.6923076923076925, -5.357142857142857, 4.933333333333334, -4.6875, 4.352941176470588, -4.166666666666667, 3.8947368421052633, -3.75, 3.5238095238095237, -3.409090909090909, 3.217391304347826, -3.125, 2.96, -2.8846153846153846, 2.740740740740741, -2.6785714285714284, 2.5517241379310347, -2.5, 2.3870967741935485, -2.34375, 2.242424242424242, -2.2058823529411766, 2.1142857142857143, -2.0833333333333335, 2.0, -1.9736842105263157, 1.8974358974358974, -1.875, 1.8048780487804879, -1.7857142857142858, 1.7209302325581395, -1.7045454545454546, 1.6444444444444444, -1.6304347826086956, 1.574468085106383, -1.5625, 1.510204081632653, -1.5, 1.4509803921568627, -1.4423076923076923, 1.3962264150943395, -1.3888888888888888, 1.3454545454545455, -1.3392857142857142, 1.2982456140350878, -1.293103448275862, 1.2542372881355932, -1.25, 1.2131147540983607, -1.2096774193548387, 1.1746031746031746, -1.171875, 1.1384615384615384, -1.1363636363636365, 1.1044776119402986, -1.1029411764705883, 1.0724637681159421, -1.0714285714285714, 1.0422535211267605, -1.0416666666666667, 1.0136986301369864]
74 | 202575.00 | [-38.0, 37.5, -25.333333333333332, 18.75, -15.2, 12.5, -10.857142857142858, 9.375, -8.444444444444445, 7.5, -6.909090909090909, 6.25, -5.846153846153846, 5.357142857142857, -5.066666666666666, 4.6875, -4.470588235294118, 4.166666666666667, -4.0, 3.75, -3.619047619047619, 3.409090909090909, -3.3043478260869565, 3.125, -3.04, 2.8846153846153846, -2.814814814814815, 2.6785714285714284, -2.6206896551724137, 2.5, -2.4516129032258065, 2.34375, -2.303030303030303, 2.2058823529411766, -2.1714285714285713, 2.0833333333333335, -2.054054054054054, 1.9736842105263157, -1.9487179487179487, 1.875, -1.853658536585366, 1.7857142857142858, -1.7674418604651163, 1.7045454545454546, -1.6888888888888889, 1.6304347826086956, -1.6170212765957446, 1.5625, -1.5510204081632653, 1.5, -1.4901960784313726, 1.4423076923076923, -1.4339622641509433, 1.3888888888888888, -1.3818181818181818, 1.3392857142857142, -1.3333333333333333, 1.293103448275862, -1.2881355932203389, 1.25, -1.2459016393442623, 1.2096774193548387, -1.2063492063492063, 1.171875, -1.1692307692307693, 1.1363636363636365, -1.1343283582089552, 1.1029411764705883, -1.1014492753623188, 1.0714285714285714, -1.0704225352112675, 1.0416666666666667, -1.0410958904109588, 1.0135135135135136]
75 | 213750.00 | [38.0, -38.5, 25.333333333333332, -19.25, 15.2, -12.833333333333334, 10.857142857142858, -9.625, 8.444444444444445, -7.7, 6.909090909090909, -6.416666666666667, 5.846153846153846, -5.5, 5.066666666666666, -4.8125, 4.470588235294118, -4.277777777777778, 4.0, -3.85, 3.619047619047619, -3.5, 3.3043478260869565, -3.2083333333333335, 3.04, -2.9615384615384617, 2.814814814814815, -2.75, 2.6206896551724137, -2.566666666666667, 2.4516129032258065, -2.40625, 2.303030303030303, -2.264705882352941, 2.1714285714285713, -2.138888888888889, 2.054054054054054, -2.026315789473684, 1.9487179487179487, -1.925, 1.853658536585366, -1.8333333333333333, 1.7674418604651163, -1.75, 1.6888888888888889, -1.673913043478261, 1.6170212765957446, -1.6041666666666667, 1.5510204081632653, -1.54, 1.4901960784313726, -1.4807692307692308, 1.4339622641509433, -1.4259259259259258, 1.3818181818181818, -1.375, 1.3333333333333333, -1.3275862068965518, 1.2881355932203389, -1.2833333333333334, 1.2459016393442623, -1.2419354838709677, 1.2063492063492063, -1.203125, 1.1692307692307693, -1.1666666666666667, 1.1343283582089552, -1.1323529411764706, 1.1014492753623188, -1.1, 1.0704225352112675, -1.0694444444444444, 1.0410958904109588, -1.0405405405405406, 1.0133333333333334]
76 | 219450.00 | [-39.0, 38.5, -26.0, 19.25, -15.6, 12.833333333333334, -11.142857142857142, 9.625, -8.666666666666666, 7.7, -7.090909090909091, 6.416666666666667, -6.0, 5.5, -5.2, 4.8125, -4.588235294117647, 4.277777777777778, -4.105263157894737, 3.85, -3.7142857142857144, 3.5, -3.391304347826087, 3.2083333333333335, -3.12, 2.9615384615384617, -2.888888888888889, 2.75, -2.689655172413793, 2.566666666666667, -2.5161290322580645, 2.40625, -2.3636363636363638, 2.264705882352941, -2.2285714285714286, 2.138888888888889, -2.108108108108108, 2.026315789473684, -2.0, 1.925, -1.9024390243902438, 1.8333333333333333, -1.813953488372093, 1.75, -1.7333333333333334, 1.673913043478261, -1.6595744680851063, 1.6041666666666667, -1.5918367346938775, 1.54, -1.5294117647058822, 1.4807692307692308, -1.471698113207547, 1.4259259259259258, -1.4181818181818182, 1.375, -1.368421052631579, 1.3275862068965518, -1.3220338983050848, 1.2833333333333334, -1.278688524590164, 1.2419354838709677, -1.2380952380952381, 1.203125, -1.2, 1.1666666666666667, -1.164179104477612, 1.1323529411764706, -1.1304347826086956, 1.1, -1.0985915492957747, 1.0694444444444444, -1.0684931506849316, 1.0405405405405406, -1.04, 1.013157894736842]
77 | 231231.00 | [39.0, -39.5, 26.0, -19.75, 15.6, -13.166666666666666, 11.142857142857142, -9.875, 8.666666666666666, -7.9, 7.090909090909091, -6.583333333333333, 6.0, -5.642857142857143, 5.2, -4.9375, 4.588235294117647, -4.388888888888889, 4.105263157894737, -3.95, 3.7142857142857144, -3.590909090909091, 3.391304347826087, -3.2916666666666665, 3.12, -3.0384615384615383, 2.888888888888889, -2.8214285714285716, 2.689655172413793, -2.6333333333333333, 2.5161290322580645, -2.46875, 2.3636363636363638, -2.323529411764706, 2.2285714285714286, -2.1944444444444446, 2.108108108108108, -2.0789473684210527, 2.0, -1.975, 1.9024390243902438, -1.880952380952381, 1.813953488372093, -1.7954545454545454, 1.7333333333333334, -1.7173913043478262, 1.6595744680851063, -1.6458333333333333, 1.5918367346938775, -1.58, 1.5294117647058822, -1.5192307692307692, 1.471698113207547, -1.462962962962963, 1.4181818181818182, -1.4107142857142858, 1.368421052631579, -1.3620689655172413, 1.3220338983050848, -1.3166666666666667, 1.278688524590164, -1.2741935483870968, 1.2380952380952381, -1.234375, 1.2, -1.196969696969697, 1.164179104477612, -1.161764705882353, 1.1304347826086956, -1.1285714285714286, 1.0985915492957747, -1.0972222222222223, 1.0684931506849316, -1.0675675675675675, 1.04, -1.0394736842105263, 1.0129870129870129]
78 | 237237.00 | [-40.0, 39.5, -26.666666666666668, 19.75, -16.0, 13.166666666666666, -11.428571428571429, 9.875, -8.88888888888889, 7.9, -7.2727272727272725, 6.583333333333333, -6.153846153846154, 5.642857142857143, -5.333333333333333, 4.9375, -4.705882352941177, 4.388888888888889, -4.2105263157894735, 3.95, -3.8095238095238093, 3.590909090909091, -3.4782608695652173, 3.2916666666666665, -3.2, 3.0384615384615383, -2.962962962962963, 2.8214285714285716, -2.7586206896551726, 2.6333333333333333, -2.5806451612903225, 2.46875, -2.4242424242424243, 2.323529411764706, -2.2857142857142856, 2.1944444444444446, -2.1621621621621623, 2.0789473684210527, -2.051282051282051, 1.975, -1.951219512195122, 1.880952380952381, -1.8604651162790697, 1.7954545454545454, -1.7777777777777777, 1.7173913043478262, -1.702127659574468, 1.6458333333333333, -1.6326530612244898, 1.58, -1.5686274509803921, 1.5192307692307692, -1.509433962264151, 1.462962962962963, -1.4545454545454546, 1.4107142857142858, -1.4035087719298245, 1.3620689655172413, -1.3559322033898304, 1.3166666666666667, -1.3114754098360655, 1.2741935483870968, -1.2698412698412698, 1.234375, -1.2307692307692308, 1.196969696969697, -1.1940298507462686, 1.161764705882353, -1.1594202898550725, 1.1285714285714286, -1.1267605633802817, 1.0972222222222223, -1.095890410958904, 1.0675675675675675, -1.0666666666666667, 1.0394736842105263, -1.0389610389610389, 1.0128205128205128]
79 | 249640.00 | [40.0, -40.5, 26.666666666666668, -20.25, 16.0, -13.5, 11.428571428571429, -10.125, 8.88888888888889, -8.1, 7.2727272727272725, -6.75, 6.153846153846154, -5.785714285714286, 5.333333333333333, -5.0625, 4.705882352941177, -4.5, 4.2105263157894735, -4.05, 3.8095238095238093, -3.6818181818181817, 3.4782608695652173, -3.375, 3.2, -3.1153846153846154, 2.962962962962963, -2.892857142857143, 2.7586206896551726, -2.7, 2.5806451612903225, -2.53125, 2.4242424242424243, -2.3823529411764706, 2.2857142857142856, -2.25, 2.1621621621621623, -2.1315789473684212, 2.051282051282051, -2.025, 1.951219512195122, -1.9285714285714286, 1.8604651162790697, -1.8409090909090908, 1.7777777777777777, -1.7608695652173914, 1.702127659574468, -1.6875, 1.6326530612244898, -1.62, 1.5686274509803921, -1.5576923076923077, 1.509433962264151, -1.5, 1.4545454545454546, -1.4464285714285714, 1.4035087719298245, -1.396551724137931, 1.3559322033898304, -1.35, 1.3114754098360655, -1.3064516129032258, 1.2698412698412698, -1.265625, 1.2307692307692308, -1.2272727272727273, 1.1940298507462686, -1.1911764705882353, 1.1594202898550725, -1.1571428571428573, 1.1267605633802817, -1.125, 1.095890410958904, -1.0945945945945945, 1.0666666666666667, -1.0657894736842106, 1.0389610389610389, -1.0384615384615385, 1.0126582278481013]
80 | 255960.00 | [-41.0, 40.5, -27.333333333333332, 20.25, -16.4, 13.5, -11.714285714285714, 10.125, -9.11111111111111, 8.1, -7.454545454545454, 6.75, -6.3076923076923075, 5.785714285714286, -5.466666666666667, 5.0625, -4.823529411764706, 4.5, -4.315789473684211, 4.05, -3.9047619047619047, 3.6818181818181817, -3.5652173913043477, 3.375, -3.28, 3.1153846153846154, -3.037037037037037, 2.892857142857143, -2.8275862068965516, 2.7, -2.6451612903225805, 2.53125, -2.484848484848485, 2.3823529411764706, -2.342857142857143, 2.25, -2.2162162162162162, 2.1315789473684212, -2.1025641025641026, 2.025, -2.0, 1.9285714285714286, -1.9069767441860466, 1.8409090909090908, -1.8222222222222222, 1.7608695652173914, -1.7446808510638299, 1.6875, -1.6734693877551021, 1.62, -1.607843137254902, 1.5576923076923077, -1.5471698113207548, 1.5, -1.490909090909091, 1.4464285714285714, -1.4385964912280702, 1.396551724137931, -1.3898305084745763, 1.35, -1.3442622950819672, 1.3064516129032258, -1.3015873015873016, 1.265625, -1.2615384615384615, 1.2272727272727273, -1.2238805970149254, 1.1911764705882353, -1.1884057971014492, 1.1571428571428573, -1.1549295774647887, 1.125, -1.1232876712328768, 1.0945945945945945, -1.0933333333333333, 1.0657894736842106, -1.0649350649350648, 1.0384615384615385, -1.0379746835443038, 1.0125]
81 | 269001.00 | [41.0, -41.5, 27.333333333333332, -20.75, 16.4, -13.833333333333334, 11.714285714285714, -10.375, 9.11111111111111, -8.3, 7.454545454545454, -6.916666666666667, 6.3076923076923075, -5.928571428571429, 5.466666666666667, -5.1875, 4.823529411764706, -4.611111111111111, 4.315789473684211, -4.15, 3.9047619047619047, -3.772727272727273, 3.5652173913043477, -3.4583333333333335, 3.28, -3.1923076923076925, 3.037037037037037, -2.9642857142857144, 2.8275862068965516, -2.7666666666666666, 2.6451612903225805, -2.59375, 2.484848484848485, -2.4411764705882355, 2.342857142857143, -2.3055555555555554, 2.2162162162162162, -2.1842105263157894, 2.1025641025641026, -2.075, 2.0, -1.9761904761904763, 1.9069767441860466, -1.8863636363636365, 1.8222222222222222, -1.8043478260869565, 1.7446808510638299, -1.7291666666666667, 1.6734693877551021, -1.66, 1.607843137254902, -1.5961538461538463, 1.5471698113207548, -1.537037037037037, 1.490909090909091, -1.4821428571428572, 1.4385964912280702, -1.4310344827586208, 1.3898305084745763, -1.3833333333333333, 1.3442622950819672, -1.3387096774193548, 1.3015873015873016, -1.296875, 1.2615384615384615, -1.2575757575757576, 1.2238805970149254, -1.2205882352941178, 1.1884057971014492, -1.1857142857142857, 1.1549295774647887, -1.1527777777777777, 1.1232876712328768, -1.1216216216216217, 1.0933333333333333, -1.0921052631578947, 1.0649350649350648, -1.064102564102564, 1.0379746835443038, -1.0375, 1.0123456790123457]
